peak.position	peak	old.mapping	new.mapping	old.insideFeature	new.insideFeature	old.distance	new.distance	mapping.changed	randoms
chrV:11610412-11611121	ELT2peak07345	exc-5 (WBGene00001366)	sas-5 (WBGene00009385)	unmapped ± 5Kb	overlapStart	5056	296	TRUE	7385
chrX:10951849-10952528	ELT2peak09462	tatn-1 (WBGene00009628)	K09C8.7 (WBGene00010717)	upstream	upstream	1353	456	TRUE	7386
chrV:981041-981548	ELT2peak06349	unc-98 (WBGene00006827)	unc-34 (WBGene00006770)	overlapEnd	upstream	202	986	TRUE	7387
chrII:5031984-5033319	ELT2peak01854	Y105E8A.25 (WBGene00013682)	F33G12.3 (WBGene00018015)	inside	inside	3242	227	TRUE	7388
chrII:5930083-5930657	ELT2peak02033	cogc-4 (WBGene00021784)	egl-44 (WBGene00001208)	inside	inside	399	1253	TRUE	7389
chrX:6667533-6667844	ELT2peak08952	hpo-15 (WBGene00016061)	nhr-137 (WBGene00003727)	overlapStart	inside	228	1167	TRUE	7390
chrII:8003706-8004192	ELT2peak02320	Y39B6A.1 (WBGene00012664)	pgp-11 (WBGene00004005)	overlapEnd	upstream	213	554	TRUE	7391
chrIII:6290833-6291070	ELT2peak03816	F52H2.4 (WBGene00018716)	F47D12.7 (WBGene00018563)	upstream	downstream	1337	2177	TRUE	7392
chrII:9416177-9417361	ELT2peak02515	pld-1 (WBGene00004040)	gss-1 (WBGene00010941)	inside	overlapStart	188	254	TRUE	7393
chrV:16814442-16815296	ELT2peak07923	Y55D9A.2 (WBGene00013224)	cand-1 (WBGene00013606)	overlapStart	overlapEnd	30	121	TRUE	7394
chrIV:11218515-11219016	ELT2peak05790	ets-4 (WBGene00017687)	zip-6 (WBGene00011130)	upstream	upstream	1085	378	TRUE	7395
chrIV:12901569-12902329	ELT2peak05988	abts-4 (WBGene00019844)	K08D8.10 (WBGene00194919)	inside	downstream	158	672	TRUE	7396
chrI:14066749-14067429	ELT2peak01346	nhr-62 (WBGene00003652)	F47G4.4 (WBGene00009825)	inside	inside	2036	1374	TRUE	7397
chrII:9713064-9713767	ELT2peak02559	pho-4 (WBGene00004023)	wee-1.3 (WBGene00006940)	inside	overlapEnd	133	30	TRUE	7398
chrIV:5334457-5335033	ELT2peak05131	akap-1 (WBGene00016977)	Y4C6B.3 (WBGene00021157)	inside	inside	1625	1794	TRUE	7399
chrV:17067669-17068195	ELT2peak07936	sma-9 (WBGene00004862)	T05E12.8 (WBGene00045382)	upstream	upstream	2450	432	TRUE	7400
chrV:6492478-6493229	ELT2peak06765	ell-1 (WBGene00021281)	cpt-6 (WBGene00020911)	unmapped ± 5Kb	inside	5142	692	TRUE	7401
chrI:13348953-13349648	ELT2peak01291	usp-48 (WBGene00009267)	Y40B1A.3 (WBGene00012734)	overlapStart	overlapStart	67	238	TRUE	7402
chrII:2452438-2453136	ELT2peak01615	R05D7.3 (WBGene00011028)	pqn-42 (WBGene00004129)	inside	overlapEnd	3596	166	TRUE	7403
chrII:13199605-13200367	ELT2peak02924	F22D3.4 (WBGene00017700)	btf-1 (WBGene00000274)	upstream	overlapStart	414	202	TRUE	7404
chrI:10569854-10570534	ELT2peak01086	sre-23 (WBGene00013957)	F25H2.12 (WBGene00009123)	upstream	overlapStart	316	225	TRUE	7405
chrX:4822184-4822686	ELT2peak08712	C24B9.3 (WBGene00016048)	R08E3.1 (WBGene00019957)	overlapStart	overlapStart	226	25	TRUE	7406
chrIII:4882029-4882641	ELT2peak03612	gmps-1 (WBGene00010912)	clec-5 (WBGene00016450)	overlapEnd	inside	278	120	TRUE	7407
chrX:13716196-13716948	ELT2peak09824	F25D1.5 (WBGene00009110)	K11E4.1 (WBGene00010773)	overlapStart	overlapEnd	66	102	TRUE	7408
chrII:12191840-12192706	ELT2peak02841	epg-5 (WBGene00016968)	polg-1 (WBGene00013258)	unmapped ± 5Kb	inside	5100	2045	TRUE	7409
chrV:9243372-9244017	ELT2peak07037	T25B6.6 (WBGene00020792)	glo-4 (WBGene00017195)	upstream	upstream	1410	151	TRUE	7410
chrX:1010769-1011664	ELT2peak08304	T04F8.7 (WBGene00011445)	nlf-1 (WBGene00018854)	overlapEnd	downstream	286	1051	TRUE	7411
chrIII:5140443-5141120	ELT2peak03647	ptr-13 (WBGene00004227)	Y54H5A.2 (WBGene00021900)	downstream	inside	233	3191	TRUE	7412
chrV:8208175-8208985	ELT2peak06908	fkh-7 (WBGene00001439)	K07C11.7 (WBGene00019479)	unmapped ± 5Kb	inside	6452	245	TRUE	7413
chrV:11504732-11505716	ELT2peak07327	cyp-33E2 (WBGene00018334)	C55A6.1 (WBGene00008330)	overlapStart	overlapStart	200	152	TRUE	7414
chrIV:10250616-10251094	ELT2peak05658	rpac-19 (WBGene00010230)	daf-14 (WBGene00000910)	overlapStart	overlapStart	212	30	TRUE	7415
chrV:19643894-19644585	ELT2peak08120	Y37A1B.17 (WBGene00044989)	Y43F8C.7 (WBGene00012829)	upstream	overlapStart	267	189	TRUE	7416
chrIII:7499420-7499898	ELT2peak03976	Y54G9A.7 (WBGene00013210)	C07H6.9 (WBGene00015582)	overlapStart	overlapStart	94	27	TRUE	7417
chrX:5269256-5269971	ELT2peak08763	srx-41 (WBGene00005932)	Y34B4A.4 (WBGene00021320)	overlapEnd	inside	307	1828	TRUE	7418
chrIV:13313027-13313726	ELT2peak06032	M03A8.3 (WBGene00019749)	fat-1 (WBGene00001393)	upstream	upstream	198	1918	TRUE	7419
chrV:12296042-12296720	ELT2peak07439	ipla-2 (WBGene00009801)	srh-16 (WBGene00005241)	upstream	downstream	66	2240	TRUE	7420
chrII:1100858-1102057	ELT2peak01482	nfs-1 (WBGene00015021)	T13B5.9 (WBGene00020476)	overlapStart	overlapEnd	273	513	TRUE	7421
chrII:10029161-10029441	ELT2peak02598	pcp-4 (WBGene00003959)	ttc-36 (WBGene00009947)	upstream	upstream	656	754	TRUE	7422
chrX:11965583-11966356	ELT2peak09590	E02C12.12 (WBGene00017097)	sams-1 (WBGene00008205)	upstream	overlapStart	547	379	TRUE	7423
chrII:5383977-5384746	ELT2peak01927	mrpl-28 (WBGene00020796)	ccpp-6 (WBGene00017136)	upstream	overlapEnd	1827	160	TRUE	7424
chrV:10938776-10939436	ELT2peak07258	clec-51 (WBGene00015050)	F17C11.11 (WBGene00008922)	overlapStart	overlapStart	157	73	TRUE	7425
chrX:7238348-7239673	ELT2peak09029	fut-8 (WBGene00001508)	F46H5.3 (WBGene00018519)	upstream	overlapStart	1292	314	TRUE	7426
chrV:14716072-14716739	ELT2peak07740	kin-4 (WBGene00002192)	fbxa-147 (WBGene00011135)	unmapped ± 5Kb	overlapStart	8832	240	TRUE	7427
chrI:4635370-4635866	ELT2peak00385	unc-108 (WBGene00006833)	acbp-1 (WBGene00016655)	inside	overlapEnd	1380	144	TRUE	7428
chrIII:5591718-5592387	ELT2peak03703	B0334.3 (WBGene00007143)	ddx-15 (WBGene00018967)	inside	overlapStart	658	0	TRUE	7429
chrIV:11320513-11321085	ELT2peak05809	D2045.8 (WBGene00008425)	edg-1 (WBGene00007109)	overlapStart	overlapStart	237	285	TRUE	7430
chrIII:9289779-9290267	ELT2peak04199	attf-3 (WBGene00018794)	fozi-1 (WBGene00010453)	overlapStart	inside	112	6401	TRUE	7431
chrX:9743410-9744149	ELT2peak09322	Y97E10AR.4 (WBGene00022399)	him-4 (WBGene00001863)	unmapped ± 5Kb	inside	6152	9615	TRUE	7432
chrII:5061704-5062425	ELT2peak01862	bath-40 (WBGene00013689)	smc-5 (WBGene00016151)	inside	overlapStart	690	296	TRUE	7433
chrII:499415-500106	ELT2peak01450	F53E4.1 (WBGene00009978)	sms-5 (WBGene00021075)	inside	downstream	3271	756	TRUE	7434
chrII:28150-28912	ELT2peak01412	Y106G6G.2 (WBGene00013711)	F23F1.4 (WBGene00017745)	unmapped ± 5Kb	overlapStart	8335	273	TRUE	7435
chrIII:10211772-10212462	ELT2peak04311	Y34F4.5 (WBGene00021340)	best-18 (WBGene00011868)	downstream	overlapStart	15	66	TRUE	7436
chrIII:5416345-5417030	ELT2peak03687	W02B12.1 (WBGene00012201)	dnj-24 (WBGene00001042)	overlapStart	inside	243	789	TRUE	7437
chrX:9231532-9232028	ELT2peak09271	cyp-33A1 (WBGene00015709)	vav-1 (WBGene00006887)	overlapStart	inside	211	47	TRUE	7438
chrIV:5778265-5778950	ELT2peak05181	sek-4 (WBGene00018035)	C31H1.2 (WBGene00016287)	overlapStart	unmapped	321	12346	TRUE	7439
chrX:1035066-1035559	ELT2peak08306	rho-1 (WBGene00004357)	sec-22 (WBGene00018853)	inside	overlapStart	838	11	TRUE	7440
chrI:1227840-1228587	ELT2peak00086	spp-17 (WBGene00005002)	Y48G8AL.13 (WBGene00021691)	downstream	inside	27	695	TRUE	7441
chrI:9449979-9450657	ELT2peak00957	scav-6 (WBGene00008542)	mec-8 (WBGene00003172)	overlapStart	inside	181	74	TRUE	7442
chrIII:9786675-9787457	ELT2peak04263	tpst-2 (WBGene00018365)	R10E11.5 (WBGene00011217)	overlapEnd	inside	236	718	TRUE	7443
chrX:10900297-10901470	ELT2peak09456	Y16B4A.2 (WBGene00012445)	suca-1 (WBGene00009812)	inside	upstream	2235	183	TRUE	7444
chrIV:164892-165571	ELT2peak04669	dpy-27 (WBGene00001086)	cutl-24 (WBGene00021396)	upstream	overlapStart	341	185	TRUE	7445
chrIV:5393677-5394243	ELT2peak05143	C05D11.5 (WBGene00015483)	perm-3 (WBGene00022776)	inside	overlapEnd	175	166	TRUE	7446
chrIII:7335155-7335906	ELT2peak03955	tag-10 (WBGene00006404)	F56C9.10 (WBGene00018953)	overlapEnd	overlapStart	107	161	TRUE	7447
chrV:7186576-7187052	ELT2peak06838	set-15 (WBGene00020006)	pitr-5 (WBGene00017312)	upstream	inside	930	1431	TRUE	7448
chrIV:3399024-3399743	ELT2peak04944	W03A5.1 (WBGene00020966)	pdhb-1 (WBGene00015413)	overlapStart	overlapStart	44	71	TRUE	7449
chrV:6579949-6580427	ELT2peak06784	M01H9.4 (WBGene00019720)	EGAP9.3 (WBGene00017151)	inside	overlapStart	1020	233	TRUE	7450
chrII:8679703-8680438	ELT2peak02409	ttr-41 (WBGene00017374)	hgap-2 (WBGene00008430)	overlapEnd	inside	192	4459	TRUE	7451
chrII:288722-289451	ELT2peak01439	nlp-4 (WBGene00003742)	mrpl-41 (WBGene00015185)	overlapEnd	overlapStart	113	217	TRUE	7452
chrX:2589995-2590697	ELT2peak08442	ceh-40 (WBGene00000461)	nhr-40 (WBGene00003630)	overlapStart	upstream	254	3306	TRUE	7453
chrI:9652917-9653471	ELT2peak00976	T25G3.3 (WBGene00012030)	T05F1.11 (WBGene00011495)	overlapEnd	overlapStart	256	104	TRUE	7454
chrII:5748282-5748861	ELT2peak01989	pgp-9 (WBGene00004003)	ifb-2 (WBGene00002054)	upstream	upstream	534	1329	TRUE	7455
chrX:11305735-11306402	ELT2peak09496	ttr-47 (WBGene00019203)	F08G12.1 (WBGene00008585)	overlapStart	overlapStart	219	138	TRUE	7456
chrV:4550232-4551207	ELT2peak06551	C18A11.1 (WBGene00015947)	sos-1 (WBGene00004947)	overlapStart	upstream	113	941	TRUE	7457
chrII:4993449-4994190	ELT2peak01842	bbs-1 (WBGene00000241)	eif-1 (WBGene00020868)	overlapEnd	overlapStart	180	131	TRUE	7458
chrV:7363972-7364710	ELT2peak06845	H06H21.8 (WBGene00019164)	cyp-35A2 (WBGene00015400)	upstream	overlapStart	760	232	TRUE	7459
chrII:6619962-6621186	ELT2peak02123	math-37 (WBGene00020080)	klf-3 (WBGene00003480)	overlapStart	inside	160	982	TRUE	7460
chrI:11280557-11281038	ELT2peak01140	rin-1 (WBGene00008183)	madf-2 (WBGene00009461)	upstream	upstream	327	539	TRUE	7461
chrIII:8996182-8997034	ELT2peak04166	gst-26 (WBGene00001774)	skat-1 (WBGene00010307)	overlapStart	overlapStart	258	248	TRUE	7462
chrX:12655685-12655955	ELT2peak09664	svh-5 (WBGene00006462)	C02B4.3 (WBGene00007259)	inside	downstream	3366	2521	TRUE	7463
chrIV:3263178-3264185	ELT2peak04927	F52C9.5 (WBGene00018675)	T26C12.1 (WBGene00020831)	inside	overlapEnd	21	311	TRUE	7464
chrIII:7940805-7941605	ELT2peak04020	zip-3 (WBGene00012330)	C29E4.12 (WBGene00016209)	inside	overlapStart	1445	9	TRUE	7465
chrIII:6459362-6460486	ELT2peak03848	Y46G5A.18 (WBGene00012908)	algn-1 (WBGene00020820)	downstream	overlapStart	979	366	TRUE	7466
chrIII:8375164-8375726	ELT2peak04077	mes-2 (WBGene00003220)	met-2 (WBGene00019883)	overlapStart	overlapStart	136	136	TRUE	7467
chrIII:12351238-12352021	ELT2peak04520	let-805 (WBGene00002915)	pph-4.1 (WBGene00004085)	inside	overlapStart	4586	98	TRUE	7468
chrI:9427493-9428266	ELT2peak00953	F13G3.15 (WBGene00303055)	C17E4.6 (WBGene00007645)	overlapStart	inside	7	2854	TRUE	7469
chrIII:5542315-5543695	ELT2peak03696	cisd-1 (WBGene00044026)	D1044.6 (WBGene00017031)	overlapStart	overlapStart	49	477	TRUE	7470
chrV:18976497-18976965	ELT2peak08047	Y67H2A.2 (WBGene00013461)	Y39B6A.41 (WBGene00012699)	overlapStart	inside	259	1011	TRUE	7471
chrV:20430959-20432338	ELT2peak08176	dmd-6 (WBGene00007058)	fce-2 (WBGene00001406)	upstream	overlapEnd	1830	378	TRUE	7472
chrIV:16202134-16202811	ELT2peak06197	lron-13 (WBGene00013574)	H25K10.1 (WBGene00010411)	upstream	overlapStart	658	240	TRUE	7473
chrV:10480481-10481304	ELT2peak07198	cdgs-1 (WBGene00016384)	crp-1 (WBGene00012532)	overlapStart	overlapEnd	4	341	TRUE	7474
chrX:11662476-11663185	ELT2peak09555	C18B12.4 (WBGene00007666)	sfxn-1.5 (WBGene00011440)	overlapStart	upstream	64	816	TRUE	7475
chrIII:2528498-2529072	ELT2peak03358	cup-15 (WBGene00009627)	Y54F10AM.5 (WBGene00021849)	overlapStart	overlapStart	119	9	TRUE	7476
chrX:14602603-14603280	ELT2peak09934	F17C11.13 (WBGene00023503)	eor-2 (WBGene00001325)	overlapStart	overlapStart	191	263	TRUE	7477
chrI:7659947-7660688	ELT2peak00760	F53C11.3 (WBGene00009973)	F26A3.4 (WBGene00009142)	overlapStart	upstream	239	1656	TRUE	7478
chrV:11820543-11821221	ELT2peak07373	bre-1 (WBGene00000266)	pyc-1 (WBGene00004258)	overlapStart	inside	130	1308	TRUE	7479
chrV:13406825-13407364	ELT2peak07578	ugt-43 (WBGene00008485)	F53F1.2 (WBGene00009980)	downstream	inside	197	9	TRUE	7480
chrI:13155895-13156659	ELT2peak01275	F16A11.1 (WBGene00008876)	F22G12.4 (WBGene00009064)	inside	inside	193	656	TRUE	7481
chrIV:5506580-5507349	ELT2peak05146	atgl-1 (WBGene00015484)	unc-5 (WBGene00006745)	inside	inside	1803	10914	TRUE	7482
chrIII:3800331-3801017	ELT2peak03480	ttc-36 (WBGene00009947)	mtm-3 (WBGene00003476)	upstream	overlapStart	754	216	TRUE	7483
chrX:8604206-8604799	ELT2peak09186	pmp-5 (WBGene00004062)	H35N09.2 (WBGene00019266)	inside	inside	539	145	TRUE	7484
chrIII:8556825-8557495	ELT2peak04096	K10H10.10 (WBGene00010765)	C02D5.2 (WBGene00015336)	overlapEnd	overlapStart	57	160	TRUE	7485
chrX:12995682-12997070	ELT2peak09715	ugt-17 (WBGene00007422)	vwa-8 (WBGene00008694)	overlapEnd	inside	293	2568	TRUE	7486
chrX:12367367-12368115	ELT2peak09632	kin-20 (WBGene00002203)	F19H6.4 (WBGene00008959)	inside	downstream	4491	112	TRUE	7487
chrX:7575852-7576644	ELT2peak09069	W06H8.6 (WBGene00021068)	pcyt-1 (WBGene00017241)	upstream	inside	2113	3742	TRUE	7488
chrIII:881983-883468	ELT2peak03199	gbh-2 (WBGene00001523)	zer-1 (WBGene00020762)	overlapEnd	inside	68	540	TRUE	7489
chrX:10767295-10768145	ELT2peak09441	C05G5.2 (WBGene00007348)	sma-9 (WBGene00004862)	overlapStart	upstream	182	1143	TRUE	7490
chrII:6628363-6629065	ELT2peak02125	math-37 (WBGene00020080)	F54H5.2 (WBGene00018839)	upstream	inside	549	205	TRUE	7491
chrIV:9268763-9269600	ELT2peak05550	C15H9.5 (WBGene00015801)	flh-3 (WBGene00012436)	downstream	upstream	730	496	TRUE	7492
chrX:14238231-14238904	ELT2peak09899	saeg-1 (WBGene00010012)	K04C1.2 (WBGene00010552)	inside	overlapStart	3177	209	TRUE	7493
chrI:6493719-6494539	ELT2peak00613	pqn-44 (WBGene00004131)	uri-1 (WBGene00016944)	overlapEnd	overlapStart	291	323	TRUE	7494
chrX:2667776-2668287	ELT2peak08447	egl-8 (WBGene00001177)	C09B7.2 (WBGene00015621)	downstream	overlapStart	382	160	TRUE	7495
chrX:8428178-8428974	ELT2peak09168	gon-14 (WBGene00002148)	F08F1.3 (WBGene00017257)	overlapEnd	overlapStart	302	132	TRUE	7496
chrV:10277569-10278237	ELT2peak07166	dif-1 (WBGene00000996)	lys-1 (WBGene00003090)	overlapStart	overlapStart	8	258	TRUE	7497
chrIII:10848780-10849475	ELT2peak04388	snf-6 (WBGene00004905)	hex-3 (WBGene00012663)	overlapEnd	overlapStart	637	253	TRUE	7498
chrV:17978124-17978857	ELT2peak07991	K08D8.3 (WBGene00010657)	snx-6 (WBGene00013354)	overlapStart	inside	163	1225	TRUE	7499
chrII:3317899-3318485	ELT2peak01674	Y32B12B.4 (WBGene00012524)	Y46D2A.2 (WBGene00021590)	upstream	downstream	73	2575	TRUE	7500
chrX:3306583-3306982	ELT2peak08535	sti-1 (WBGene00019983)	F11D5.7 (WBGene00043980)	overlapStart	overlapEnd	306	43	TRUE	7501
chrV:1466896-1467580	ELT2peak06380	deg-1 (WBGene00000950)	tag-304 (WBGene00018757)	inside	upstream	595	164	TRUE	7502
chrV:1464486-1465197	ELT2peak06379	C50A2.3 (WBGene00016797)	pqn-54 (WBGene00004139)	inside	overlapStart	1831	207	TRUE	7503
chrV:20226027-20226765	ELT2peak08155	F46C3.2 (WBGene00009777)	Y113G7B.15 (WBGene00013764)	overlapStart	downstream	601	2201	TRUE	7504
chrI:310533-311348	ELT2peak00018	rpl-7 (WBGene00004418)	C53D5.5 (WBGene00016906)	overlapStart	overlapStart	217	218	TRUE	7505
chrIV:7103225-7103703	ELT2peak05307	mml-1 (WBGene00003378)	rde-8 (WBGene00022620)	inside	overlapStart	903	36	TRUE	7506
chrII:7676490-7677198	ELT2peak02281	F19B10.1 (WBGene00017583)	lir-1 (WBGene00003044)	overlapEnd	inside	242	4480	TRUE	7507
chrII:6407300-6408445	ELT2peak02089	C52E2.5 (WBGene00016884)	spp-11 (WBGene00004996)	overlapStart	overlapStart	143	79	TRUE	7508
chrII:5912051-5912646	ELT2peak02029	C13A10.1 (WBGene00015728)	cgt-3 (WBGene00019127)	overlapStart	inside	251	727	TRUE	7509
chrII:1608813-1609377	ELT2peak01528	ztf-6 (WBGene00012317)	fbxa-163 (WBGene00015598)	upstream	overlapEnd	3727	121	TRUE	7510
chrV:2122392-2123590	ELT2peak06421	npp-20 (WBGene00003806)	F22F7.2 (WBGene00017720)	overlapStart	overlapStart	98	474	TRUE	7511
chrX:6655203-6655817	ELT2peak08946	T05C3.6 (WBGene00020256)	nhr-173 (WBGene00016975)	overlapStart	overlapStart	227	270	TRUE	7512
chrV:8306899-8307370	ELT2peak06929	chup-1 (WBGene00006477)	W02D7.8 (WBGene00020943)	upstream	upstream	9	439	TRUE	7513
chrII:5182327-5183096	ELT2peak01875	K05C4.7 (WBGene00010583)	crh-2 (WBGene00016162)	overlapStart	inside	33	3293	TRUE	7514
chrX:11797820-11798640	ELT2peak09572	K07B1.4 (WBGene00019464)	rsd-3 (WBGene00004682)	overlapStart	overlapStart	183	135	TRUE	7515
chrIV:6433480-6433787	ELT2peak05233	ddr-1 (WBGene00016104)	acp-7 (WBGene00022246)	upstream	upstream	2039	1773	TRUE	7516
chrX:9091279-9092074	ELT2peak09256	fbxa-105 (WBGene00015362)	ajm-1 (WBGene00000100)	overlapStart	inside	232	12334	TRUE	7517
chrV:11225926-11227731	ELT2peak07305	pkg-2 (WBGene00015650)	bgal-1 (WBGene00011832)	unmapped ± 5Kb	overlapStart	6546	92	TRUE	7518
chrX:14478660-14479172	ELT2peak09910	nas-39 (WBGene00003555)	M163.11 (WBGene00044147)	overlapStart	upstream	334	206	TRUE	7519
chrV:10858292-10858785	ELT2peak07243	sph-1 (WBGene00004979)	saeg-1 (WBGene00010012)	overlapStart	inside	253	5773	TRUE	7520
chrX:13338938-13339681	ELT2peak09770	ugt-2 (WBGene00007073)	ptr-24 (WBGene00004238)	overlapStart	inside	228	886	TRUE	7521
chrII:5937899-5938367	ELT2peak02037	emc-1 (WBGene00019209)	egl-44 (WBGene00001208)	upstream	inside	1376	2448	TRUE	7522
chrV:10179081-10179832	ELT2peak07150	F55G1.15 (WBGene00018907)	cul-5 (WBGene00000840)	overlapStart	overlapStart	271	297	TRUE	7523
chrI:3680754-3681543	ELT2peak00279	W10C8.6 (WBGene00044433)	ftn-2 (WBGene00001501)	downstream	overlapStart	617	190	TRUE	7524
chrX:6242591-6243482	ELT2peak08880	ugt-9 (WBGene00020587)	got-2.2 (WBGene00015778)	overlapStart	overlapEnd	294	118	TRUE	7525
chrV:10955732-10956319	ELT2peak07264	gpx-6 (WBGene00020373)	F17C11.13 (WBGene00023503)	overlapEnd	overlapStart	43	191	TRUE	7526
chrX:7264852-7265731	ELT2peak09035	fos-1 (WBGene00001345)	F46H5.2 (WBGene00018518)	inside	overlapStart	2549	79	TRUE	7527
chrX:12690252-12690780	ELT2peak09674	mocs-1 (WBGene00010983)	ugt-50 (WBGene00011564)	overlapEnd	upstream	4	793	TRUE	7528
chrX:2663732-2664252	ELT2peak08446	egl-8 (WBGene00001177)	F54G2.1 (WBGene00018837)	inside	inside	889	121	TRUE	7529
chrII:9791142-9791683	ELT2peak02572	gcy-12 (WBGene00001538)	cyp-13A3 (WBGene00011675)	downstream	inside	741	1601	TRUE	7530
chrIV:8030052-8030756	ELT2peak05408	F46G11.4 (WBGene00018517)	nhr-31 (WBGene00003625)	upstream	upstream	2222	539	TRUE	7531
chrIII:7155365-7156277	ELT2peak03921	Y48C3A.5 (WBGene00012989)	nuo-4 (WBGene00019401)	unmapped ± 5Kb	overlapEnd	5180	245	TRUE	7532
chrX:10778152-10779733	ELT2peak09446	smk-1 (WBGene00018285)	sma-9 (WBGene00004862)	overlapEnd	inside	465	3240	TRUE	7533
chrV:450732-451400	ELT2peak06307	uggt-1 (WBGene00018604)	nhr-123 (WBGene00003713)	overlapStart	upstream	100	51	TRUE	7534
chrX:3127258-3128368	ELT2peak08504	F45E6.1 (WBGene00009725)	spc-1 (WBGene00004951)	upstream	upstream	940	185	TRUE	7535
chrII:14038267-14038960	ELT2peak03027	acs-12 (WBGene00009106)	daf-5 (WBGene00000901)	overlapEnd	upstream	87	546	TRUE	7536
chrIV:12865756-12866499	ELT2peak05973	C18D11.3 (WBGene00007681)	clec-186 (WBGene00014138)	overlapStart	overlapStart	5	353	TRUE	7537
chrV:13637930-13638496	ELT2peak07608	ZC373.5 (WBGene00013870)	H37A05.2 (WBGene00010426)	overlapStart	upstream	329	3710	TRUE	7538
chrIII:4468310-4469090	ELT2peak03562	myrf-1 (WBGene00004134)	F56F3.4 (WBGene00010155)	overlapStart	overlapStart	12	212	TRUE	7539
chrII:5280325-5280667	ELT2peak01898	F33H2.6 (WBGene00009369)	pmt-1 (WBGene00022781)	inside	inside	94	1858	TRUE	7540
chrIII:7322934-7323763	ELT2peak03951	cgef-1 (WBGene00006496)	F56C9.11 (WBGene00018954)	inside	downstream	2609	1177	TRUE	7541
chrX:6057367-6058126	ELT2peak08850	K08H2.7 (WBGene00010693)	gln-1 (WBGene00001602)	inside	upstream	276	129	TRUE	7542
chrII:13668840-13669522	ELT2peak02964	C27H5.2 (WBGene00016172)	C31C9.7 (WBGene00007841)	overlapStart	overlapStart	255	191	TRUE	7543
chrIII:6178915-6179693	ELT2peak03805	tbc-12 (WBGene00044061)	F42A10.7 (WBGene00018343)	inside	upstream	747	229	TRUE	7544
chrIII:2871454-2872443	ELT2peak03386	R193.2 (WBGene00020128)	klf-1 (WBGene00018990)	unmapped ± 5Kb	upstream	6130	2375	TRUE	7545
chrII:10596324-10596838	ELT2peak02665	F59E12.1 (WBGene00019118)	C14A4.7 (WBGene00007558)	overlapEnd	overlapStart	145	238	TRUE	7546
chrX:12982764-12983367	ELT2peak09711	R04B5.5 (WBGene00011003)	scav-4 (WBGene00008692)	overlapStart	inside	294	989	TRUE	7547
chrII:13670830-13671676	ELT2peak02965	C27H5.2 (WBGene00016172)	rpoa-1 (WBGene00012999)	inside	inside	1693	197	TRUE	7548
chrV:7084668-7085407	ELT2peak06828	K09E2.2 (WBGene00019571)	mys-1 (WBGene00007029)	inside	upstream	47	6	TRUE	7549
chrII:13190488-13190743	ELT2peak02921	elp-1 (WBGene00001248)	mecr-1 (WBGene00012375)	upstream	upstream	552	3137	TRUE	7550
chrX:7334161-7334992	ELT2peak09051	F17A9.2 (WBGene00017534)	epg-7 (WBGene00020334)	overlapStart	overlapStart	90	278	TRUE	7551
chrX:872229-872709	ELT2peak08289	Y105C5B.1413 (WBGene00194929)	F56F10.1 (WBGene00018984)	upstream	overlapStart	4306	192	TRUE	7552
chrII:14496833-14497510	ELT2peak03069	ife-2 (WBGene00002060)	dhs-8 (WBGene00000972)	overlapEnd	upstream	380	516	TRUE	7553
chrX:2401889-2402628	ELT2peak08416	C49C3.4 (WBGene00008194)	dhhc-9 (WBGene00016620)	overlapStart	overlapStart	309	168	TRUE	7554
chrX:728968-729752	ELT2peak08277	sto-4 (WBGene00006066)	npr-19 (WBGene00015364)	inside	downstream	1315	1408	TRUE	7555
chrII:9231156-9231912	ELT2peak02490	F59A6.2 (WBGene00019084)	gst-13 (WBGene00001761)	downstream	overlapStart	1833	301	TRUE	7556
chrV:1871763-1872231	ELT2peak06407	nhr-41 (WBGene00022423)	T10B5.4 (WBGene00020390)	overlapEnd	overlapStart	188	26	TRUE	7557
chrIII:708692-709815	ELT2peak03184	efl-3 (WBGene00009899)	elf-1 (WBGene00016029)	upstream	inside	263	6008	TRUE	7558
chrII:5515365-5515871	ELT2peak01951	nol-2 (WBGene00021073)	ZK177.3 (WBGene00022671)	overlapStart	overlapStart	0	10	TRUE	7559
chrIII:1020846-1021023	ELT2peak03217	rpl-26 (WBGene00004440)	Y34F4.1 (WBGene00021336)	overlapStart	overlapStart	190	69	TRUE	7560
chrV:17721664-17722240	ELT2peak07969	C05A9.2 (WBGene00007317)	str-77 (WBGene00006137)	overlapStart	downstream	240	371	TRUE	7561
chrI:7518286-7519229	ELT2peak00738	F35E12.10 (WBGene00009434)	goa-1 (WBGene00001648)	inside	upstream	34	2887	TRUE	7562
chrV:6666484-6666968	ELT2peak06799	H35N09.2 (WBGene00019266)	str-180 (WBGene00006224)	overlapStart	downstream	48	432	TRUE	7563
chrIII:6149537-6150302	ELT2peak03795	Y17G7B.10 (WBGene00012463)	wht-7 (WBGene00021535)	inside	overlapStart	3571	53	TRUE	7564
